1020.01,0.518,1.692,0.019,1.0428557785214667
1020.05,0.568,1.507,0.015,1.056900599957499
1020.06,0.576,1.774,0.019,1.1865348835550624
1020.08,0.581,1.72,0.018,1.2874590333168996
1020.1,0.589,1.581,0.017,1.0109412872931207
1020.11,0.513,1.653,0.018,1.3794450186356375
1020.11,0.569,1.979,0.018,1.4584450331566516
1020.12,0.549,1.692,0.017,1.4883788457270488
1020.12,0.582,1.943,0.018,1.1788562172405652
1020.13,0.515,1.715,0.016,1.4486151891747832
1020.15,0.563,1.948,0.018,1.065009278908639
1020.16,0.543,1.988,0.019,1.338774655311389
1020.16,0.535,1.961,0.019,1.2763826852230857
1020.18,0.543,1.65,0.016,1.1369163061325758
1020.18,0.523,1.874,0.017,1.1121855906877858
1020.19,0.56,1.719,0.015,1.3181793016223375
1020.32,0.516,1.615,0.016,1.3999267595590967
1020.32,0.504,1.884,0.019,1.1747960118574516
1020.36,0.526,1.678,0.019,1.1298306751657328
1020.37,0.552,1.725,0.018,1.0055285981008093
1020.37,0.507,1.622,0.016,1.0890618259738756
1020.38,0.57,1.853,0.019,1.0152416453118467
1020.39,0.567,1.915,0.016,1.1668199916773816
1020.4,0.559,1.834,0.018,1.0002633784094657
1020.42,0.575,1.504,0.018,1.1408993826929656
1020.47,0.533,1.961,0.016,1.2982083151744053
1020.5,0.508,1.894,0.015,1.28111336110323
1020.53,0.547,1.971,0.017,1.0309352050678111
1020.55,0.534,1.612,0.016,1.4751374309632104
1020.58,0.559,1.758,0.017,1.2477880647564477
1020.6,0.552,1.578,0.016,1.0258527246643685
1020.6,0.541,1.58,0.018,1.1200689162433535
1020.64,0.591,1.598,0.015,1.4938271338397842
1020.65,0.574,1.791,0.017,1.1985348497344317
1020.65,0.576,1.805,0.015,1.3000108938342638
1020.66,0.517,1.801,0.019,1.4627869218319325
1020.67,0.569,1.888,0.019,1.2455833602583182
1020.68,0.587,1.775,0.015,1.2219814259084512
1020.68,0.516,1.676,0.016,1.2477853677496789
1020.71,0.594,1.605,0.018,1.3739696806810051
1020.73,0.587,1.678,0.016,1.4118070054618732
1020.77,0.543,1.821,0.016,1.3227119981959325
