3300.06,0.521,1.58,0.016,1.3497391287716534
3300.11,0.504,1.675,0.017,1.1204943927177946
3300.14,0.513,1.603,0.015,1.1794898189480403
3300.17,0.501,1.85,0.018,1.4102221403468642
3300.21,0.55,1.765,0.018,1.260168075362435
3300.23,0.525,1.693,0.015,1.469962568866167
3300.34,0.568,1.685,0.015,1.261161779716502
3300.39,0.57,1.883,0.018,1.4187647817377549
3300.43,0.577,1.679,0.017,1.101955494754662
3300.48,0.58,1.639,0.018,1.0227050142869794
3300.52,0.513,1.509,0.017,1.3110307894442192
3300.54,0.551,1.567,0.018,1.0098441881176679
3300.57,0.573,1.639,0.019,1.4053199852647213
3300.61,0.552,1.568,0.017,1.062807741656735
3300.62,0.573,1.534,0.016,1.1308074249169864
3300.68,0.549,1.582,0.019,1.3181624027294503
3300.75,0.516,1.555,0.015,1.24625137283406
3300.76,0.573,1.515,0.015,1.1811061916034498
3300.76,0.564,1.84,0.016,1.2496430783922445
3300.82,0.57,1.585,0.019,1.3997539020236505
3300.82,0.575,1.534,0.018,1.268133886787166
3300.84,0.546,1.6,0.016,1.2192864550295777
3300.85,0.53,1.866,0.018,1.329249991732651
3300.88,0.539,1.633,0.015,1.292036170319275
3300.89,0.57,1.59,0.017,1.3439994121684746
3300.97,0.5,1.706,0.015,1.1598685076794863
3300.98,0.59,1.75,0.016,1.323644929140272
3300.98,0.533,1.709,0.019,1.2556695137989076
3300.99,0.518,1.607,0.016,1.4882727067273631
3301.07,0.561,1.892,0.017,1.4470489968091045
3301.09,0.533,1.913,0.019,1.1909722858074718
3301.21,0.582,1.931,0.018,1.3867719099795572
3301.26,0.533,1.957,0.018,1.2343580954961535
3301.3,0.554,1.597,0.017,1.1102759683279775
3301.31,0.51,1.928,0.015,1.1723909863282673
3301.32,0.584,1.922,0.017,1.3561989170982927
3301.36,0.567,1.616,0.016,1.3612339205066877
3301.37,0.511,1.785,0.015,1.400097183690077
3301.38,0.587,1.631,0.017,1.176194412800183
3301.41,0.59,1.854,0.017,1.299585103080319
3301.43,0.576,1.855,0.018,1.1085332421667056
3301.43,0.521,1.904,0.017,1.132327609812776
3301.49,0.559,1.882,0.016,1.354319374548335
3301.58,0.558,1.809,0.016,1.1072831091670108
3301.6,0.583,1.797,0.019,1.2289560467126242
3301.73,0.551,1.958,0.017,1.3400239595229144
3301.75,0.542,1.647,0.016,1.3244791612660713
3301.76,0.567,1.695,0.019,1.4220634531515566
3301.78,0.598,1.753,0.016,1.360506297739832
3301.78,0.523,1.893,0.017,1.0585459095144198
3301.84,0.505,1.984,0.019,1.1912556567124923
3301.85,0.565,1.967,0.015,1.2121333377185097
3301.85,0.581,1.697,0.016,1.1017951814173856
3301.89,0.534,1.869,0.018,1.2463480890945542
3301.89,0.58,1.961,0.018,1.1939120380318444
3301.9,0.563,1.981,0.018,1.1165310605652365
3301.98,0.544,1.698,0.017,1.3193835952198243
3301.98,0.534,1.824,0.017,1.2015867398571292
3301.99,0.51,1.836,0.017,1.227046095828245
3301.99,0.545,1.934,0.018,1.037011098928013
3302.01,0.532,1.632,0.018,1.199286418321835
3302.05,0.577,1.735,0.018,1.054305437068733
3302.05,0.573,1.9,0.015,1.3922078295682612
3302.07,0.552,1.71,0.016,1.4182143274064756
3302.07,0.511,1.817,0.019,1.3983676927952338
3302.08,0.544,1.805,0.019,1.3282523644574284
3302.09,0.558,1.74,0.017,1.2369159698191527
3302.1,0.543,1.704,0.015,1.3888934968583833
3302.14,0.549,1.603,0.018,1.2849306379622771
3302.15,0.52,1.872,0.016,1.2394115631142815
3302.25,0.586,1.513,0.015,1.2828968101649547
3302.27,0.533,1.826,0.019,1.014914316912413
3302.28,0.593,1.53,0.018,1.2417527917950582
3302.28,0.582,1.577,0.018,1.4835904760015126
3302.34,0.519,1.673,0.018,1.3904752149593222
3302.37,0.538,1.836,0.017,1.1606689098773817
3302.41,0.509,1.8,0.017,1.1869802589481948
3302.41,0.506,1.826,0.019,1.4640152356809026
3302.42,0.5,1.825,0.015,1.1714411166038396
3302.46,0.513,1.734,0.017,1.263911624878922
3302.47,0.598,1.635,0.019,1.1744242736363477
3302.48,0.585,1.714,0.015,1.3595532581539245
3302.5,0.522,1.607,0.015,1.4253234156573842
3302.57,0.531,1.656,0.016,1.4811260236104278
3302.79,0.538,1.686,0.016,1.1555966903956172
3302.81,0.529,1.686,0.017,1.004632149787404
3302.83,0.581,1.706,0.018,1.0375540441153093
3302.89,0.585,1.804,0.018,1.0071261952386175
3302.91,0.576,1.68,0.015,1.0096732458628108
3302.92,0.547,1.837,0.016,1.3365344989903356
3302.92,0.539,1.872,0.018,1.4053463012868028
3302.95,0.553,1.535,0.019,1.2941876583983498
3302.97,0.535,1.975,0.019,1.0299720384299667
3302.99,0.552,1.936,0.015,1.0344586823043138
3303.04,0.591,1.734,0.016,1.3155958920255264
3303.04,0.558,1.539,0.019,1.0282921866262984
3303.08,0.553,1.924,0.016,1.4607923945522439
3303.12,0.59,1.924,0.018,1.4027063292562871
3303.15,0.563,1.983,0.017,1.1723709130161524
3303.21,0.528,1.948,0.016,1.330952870131345
3303.22,0.593,1.957,0.017,1.0817665679780557
3303.25,0.57,1.642,0.019,1.166419216188155
3303.28,0.515,1.679,0.019,1.1669855347693658
3303.3,0.517,1.508,0.015,1.196277855267849
3303.35,0.541,1.795,0.018,1.1358692248992552
3303.37,0.51,1.66,0.019,1.4118538969873484
3303.38,0.517,1.774,0.015,1.1891696897010142
3303.39,0.523,1.878,0.015,1.0393293463688997
3303.45,0.59,1.66,0.017,1.0674843059568135
3303.52,0.599,1.755,0.017,1.440200611388661
3303.52,0.545,1.737,0.018,1.3875145463295406
3303.55,0.567,1.739,0.018,1.1600221800781898
3303.55,0.552,1.974,0.017,1.1786321665428177
3303.57,0.501,1.618,0.015,1.1987609108030601
3303.58,0.577,1.528,0.018,1.037086812774601
3303.62,0.544,1.854,0.016,1.09276082780565
3303.63,0.59,1.632,0.015,1.127489564879188
3303.66,0.598,1.592,0.016,1.1492515317823169
3303.68,0.538,1.63,0.019,1.2307656051360591
3303.74,0.562,1.693,0.015,1.3068156138196079
3303.94,0.529,1.739,0.018,1.2353412023739578
3304.07,0.53,1.965,0.015,1.1902890466372882
3304.11,0.57,1.58,0.017,1.1517527073745133
3304.13,0.584,1.51,0.017,1.0899413783693703
3304.13,0.52,1.918,0.017,1.1231865921771593
3304.15,0.581,1.89,0.017,1.3622173269389481
3304.15,0.562,1.995,0.015,1.3740440886732639
3304.21,0.5,1.835,0.017,1.3225094820610812
3304.21,0.543,1.748,0.018,1.28320093916439
3304.21,0.554,1.882,0.019,1.2019590446343977
3304.23,0.567,1.838,0.019,1.054766810595617
3304.25,0.541,1.665,0.019,1.4173220734261143
3304.29,0.569,1.854,0.018,1.4378290004681047
3304.34,0.509,1.981,0.018,1.3432345673900032
3304.41,0.579,1.86,0.017,1.131655303917373
3304.48,0.559,1.524,0.018,1.4168042314960099
3304.52,0.537,1.664,0.019,1.1985473305789929
3304.55,0.504,1.564,0.018,1.3541492424573787
3304.57,0.573,1.893,0.019,1.4027425170462091
3304.57,0.515,1.685,0.018,1.214820839890205
3304.6,0.585,1.534,0.017,1.184104862525406
3304.61,0.579,1.715,0.015,1.1326533285435025
3304.63,0.552,1.87,0.019,1.492425131709159
3304.64,0.598,1.585,0.018,1.1526843869121786
3304.65,0.524,1.822,0.018,1.2149596274660808
3304.67,0.58,1.517,0.015,1.2432663973874751
3304.7,0.528,1.913,0.017,1.2146186603381142
3304.71,0.556,1.921,0.015,1.276616439738561
3304.71,0.538,1.939,0.015,1.1537716247848997
3304.73,0.532,1.661,0.017,1.136980249852373
3304.74,0.551,1.581,0.015,1.0046088483668112
3304.79,0.536,1.616,0.017,1.4967020022281774
3304.87,0.568,1.911,0.016,1.0914211364746436
3304.88,0.508,1.928,0.017,1.1973484666066232
3304.93,0.512,1.874,0.019,1.2414268601506917
3304.95,0.589,1.571,0.019,1.1282607227752817
3305.0,0.551,1.555,0.015,1.0701922109713942
3305.03,0.581,1.732,0.018,1.0429896996348342
3305.03,0.508,1.94,0.017,1.1242815027509732
3305.04,0.585,1.544,0.019,1.3210005628302612
3305.11,0.558,1.797,0.018,1.0659835457044815
3305.14,0.585,1.556,0.018,1.1576326777851302
3305.2,0.537,1.535,0.016,1.3201674227801705
3305.25,0.592,1.824,0.017,1.0080845436966754
3305.29,0.592,1.646,0.017,1.3857932450282278
3305.3,0.542,1.885,0.016,1.4545856535953052
3305.43,0.598,1.974,0.018,1.1216921769055006
3305.52,0.583,1.539,0.017,1.301772803849627
3305.54,0.562,1.957,0.015,1.1973370551544584
3305.56,0.561,1.668,0.017,1.3082737278810064
3305.58,0.501,1.77,0.019,1.187789694854728
3305.59,0.512,1.742,0.018,1.1278946716236309
3305.6,0.546,1.951,0.015,1.309646088839703
3305.6,0.545,1.711,0.016,1.450942460925762
3305.68,0.501,1.988,0.016,1.4074356419228506
3305.69,0.547,1.685,0.016,1.2379241406510983
3305.76,0.595,1.848,0.018,1.141869595826681
3305.78,0.544,1.528,0.015,1.0962789043047891
3305.89,0.542,1.556,0.017,1.002330788981207
3305.89,0.548,1.753,0.017,1.389081412624332
3305.95,0.578,1.854,0.015,1.3750323668698012
3305.98,0.548,1.635,0.016,1.0384070556562655
3305.99,0.56,1.524,0.017,1.1591785064397992
3305.99,0.549,1.942,0.016,1.1422253964916604
3306.06,0.587,1.956,0.019,1.2575393010229603
3306.09,0.586,1.504,0.017,1.0558961605236865
3306.11,0.559,1.602,0.018,1.4440268367891242
3306.19,0.581,1.634,0.016,1.4943943601285608
3306.2,0.556,1.828,0.018,1.2386257547081567
3306.22,0.545,1.95,0.018,1.028331359093591
3306.3,0.594,1.523,0.017,1.2608521472224208
3306.31,0.59,1.99,0.015,1.2695738226849438
3306.31,0.582,1.826,0.015,1.4538080470302774
3306.39,0.597,1.611,0.017,1.2040565250393964
3306.43,0.562,1.685,0.019,1.1941594092476668
3306.51,0.561,1.839,0.015,1.0222047613108223
3306.54,0.541,1.943,0.017,1.0144149922572228
3306.57,0.593,1.54,0.017,1.3823006761781262
3306.58,0.515,1.615,0.015,1.3704578589033094
3306.62,0.593,1.971,0.017,1.0655424146976655
3306.64,0.515,1.8,0.015,1.0984165281795462
3306.67,0.56,1.697,0.015,1.4099723930043382
3306.67,0.585,1.632,0.015,1.4084348548148973
3306.7,0.544,1.651,0.015,1.1371409377696169
3306.72,0.582,1.758,0.016,1.4325958495823747
3306.74,0.543,1.531,0.016,1.0900885808981207
3306.75,0.567,1.58,0.015,1.2967012677097147
3306.76,0.563,1.673,0.019,1.0773248260411963
3306.76,0.568,1.547,0.017,1.3653489923939213
3306.8,0.573,1.876,0.015,1.228780458184661
3306.86,0.583,1.744,0.015,1.3788639744060827
3306.88,0.546,1.915,0.019,1.4764146576383828
3306.9,0.565,1.763,0.015,1.4356554057794313
3306.91,0.592,1.923,0.016,1.0948810729760257
3306.96,0.527,1.686,0.017,1.4759855719945882
3307.06,0.522,1.643,0.018,1.3108482966593908
3307.12,0.501,1.667,0.019,1.0825893319660165
3307.12,0.559,1.754,0.016,1.108645452944569
3307.15,0.514,1.546,0.019,1.254805071396411
3307.16,0.509,1.844,0.018,1.2611395368665494
3307.24,0.552,1.789,0.017,1.166118459494231
3307.26,0.506,1.543,0.015,1.063166493455376
3307.28,0.578,1.792,0.016,1.136101196954154
3307.35,0.56,1.777,0.019,1.4112219573596148
3307.38,0.556,1.831,0.018,1.0712781878099091
3307.45,0.572,1.585,0.017,1.060840629556477
3307.46,0.57,1.573,0.017,1.1602952309680208
3307.47,0.589,1.704,0.016,1.204794970601955
3307.49,0.5,1.741,0.015,1.3354718155128107
