3600.01,0.517,1.641,0.019,1.1495574639981494
3600.02,0.529,1.644,0.016,1.4757161569915342
3600.04,0.506,1.604,0.018,1.0331462318625904
3600.04,0.537,1.78,0.019,1.1955832849653822
3600.05,0.585,1.941,0.015,1.1196433070319232
3600.09,0.558,1.664,0.016,1.034347548300462
3600.21,0.518,1.964,0.019,1.087139597901015
3600.21,0.528,1.71,0.017,1.024339094599366
3600.22,0.553,1.746,0.017,1.0482048535433663
3600.23,0.503,1.526,0.016,1.3804629415414733
3600.25,0.524,1.557,0.015,1.402316652908004
3600.34,0.532,1.868,0.016,1.2055007028515898
3600.34,0.581,1.849,0.019,1.2100789581452922
3600.4,0.554,1.933,0.016,1.4728028979678942
3600.42,0.513,1.503,0.016,1.4892036178188934
3600.43,0.544,1.754,0.019,1.3224692222691683
3600.45,0.547,1.667,0.015,1.3274309250834149
3600.48,0.513,1.565,0.017,1.4574929608736287
3600.48,0.511,1.962,0.017,1.1704519409465037
3600.51,0.535,1.891,0.019,1.2994528094084776
3600.56,0.514,1.699,0.017,1.2419868769997544
3600.57,0.566,1.828,0.016,1.0764757321918643
3600.6,0.522,1.733,0.017,1.4307151520153734
3600.6,0.545,1.876,0.017,1.4711537093395117
3600.64,0.503,1.892,0.016,1.4742632013454462
3600.73,0.599,1.757,0.018,1.446294879143545
3600.75,0.569,1.84,0.016,1.135007007828654
3600.79,0.561,1.646,0.016,1.2294136545148429
3600.81,0.537,1.845,0.015,1.1720983496255981
3600.81,0.518,1.897,0.015,1.0245053569535532
3600.86,0.553,1.804,0.015,1.4045181158662952
3600.88,0.55,1.744,0.015,1.3577836980618465
3600.89,0.509,1.561,0.019,1.4773625216043962
3601.02,0.593,1.955,0.017,1.4263884726604497
3601.13,0.599,1.792,0.016,1.4006896690537722
3601.14,0.545,1.839,0.015,1.1497713730748362
3601.16,0.568,1.506,0.015,1.090752059891875
3601.2,0.539,1.643,0.017,1.3458742532962846
3601.22,0.576,1.613,0.018,1.4425978391448582
3601.23,0.561,1.779,0.016,1.414019373476431
3601.24,0.595,1.993,0.015,1.4897149819950983
3601.33,0.51,1.861,0.018,1.3903519317053712
3601.34,0.537,1.993,0.016,1.3045983363554723
3601.42,0.531,1.57,0.017,1.3516862438449755
3601.44,0.552,1.522,0.016,1.1332630350137698
3601.52,0.528,1.936,0.015,1.3905924853187597
3601.53,0.559,1.924,0.017,1.2145265623521433
3601.56,0.595,1.987,0.015,1.2405500895154358
3601.57,0.528,1.812,0.017,1.3622190327551553
3601.58,0.561,1.783,0.015,1.4138783338414926
3601.62,0.562,1.865,0.015,1.0583415012428057
3601.62,0.549,1.51,0.016,1.0690679673624035
3601.63,0.598,1.772,0.018,1.0346246705578102
3601.64,0.59,1.616,0.015,1.0309899012074517
3601.67,0.59,1.893,0.017,1.2885458800872713
3601.71,0.511,1.5,0.017,1.4744687904510843
3601.72,0.54,1.774,0.017,1.4527071078448421
3601.79,0.573,1.613,0.017,1.4462894474530008
3601.84,0.577,1.531,0.016,1.3118170924094883
3601.85,0.581,1.614,0.017,1.0336722045257862
3601.87,0.543,1.948,0.018,1.0366656849855618
3601.89,0.586,1.713,0.016,1.4500032500592162
3601.91,0.557,1.642,0.019,1.2003515798795503
3601.93,0.585,1.541,0.018,1.2359364542560884
3601.94,0.502,1.628,0.016,1.223963444949423
3602.08,0.525,1.694,0.018,1.3600834163952902
3602.15,0.536,1.622,0.016,1.1094852641785033
3602.19,0.517,1.78,0.015,1.2791803030830264
3602.22,0.592,1.99,0.016,1.4611672202403794
3602.23,0.503,1.843,0.019,1.214276031947317
3602.25,0.574,1.555,0.015,1.3001987982283818
3602.27,0.516,1.993,0.017,1.1563571974346236
3602.28,0.597,1.588,0.015,1.301792794719008
3602.29,0.573,1.545,0.018,1.1481298175086023
3602.32,0.572,1.817,0.015,1.0958299236481968
3602.33,0.556,1.856,0.017,1.4925881237706442
3602.42,0.519,1.984,0.019,1.362866867259957
3602.42,0.507,1.659,0.017,1.1778507323933618
3602.46,0.584,1.546,0.015,1.377015223744237
3602.5,0.533,1.547,0.016,1.467187460897021
3602.52,0.534,1.504,0.015,1.3661386244687637
3602.59,0.589,1.614,0.017,1.0732033358849373
3602.6,0.538,1.723,0.017,1.3021674851467817
3602.65,0.55,1.964,0.018,1.3925035601293656
3602.76,0.513,1.52,0.016,1.132973407691281
3602.79,0.527,1.679,0.015,1.289745131464322
3602.88,0.5,1.65,0.016,1.201777768200703
3602.91,0.596,1.772,0.019,1.2128283321108966
3602.93,0.587,1.965,0.015,1.3845036505008532
3602.94,0.58,1.886,0.017,1.3408757306370185
3602.97,0.507,1.907,0.017,1.145354471478861
3603.05,0.578,1.92,0.019,1.297464889531343
3603.1,0.518,1.598,0.019,1.340843556975187
3603.2,0.503,1.702,0.018,1.1198387294308745
3603.22,0.571,1.635,0.019,1.0095194213208918
3603.23,0.523,1.747,0.017,1.1291714454328383
3603.25,0.519,1.835,0.016,1.3904574718857305
3603.27,0.566,1.738,0.016,1.3193025872385018
3603.41,0.574,1.917,0.018,1.3117973649588717
3603.48,0.579,1.642,0.019,1.4623753125138799
3603.48,0.537,1.971,0.018,1.1759777765435526
3603.53,0.594,1.771,0.017,1.3207651159833236
3603.55,0.554,1.894,0.019,1.163988917159428
3603.61,0.521,1.754,0.019,1.477744744251162
3603.62,0.535,1.54,0.016,1.3598132561241767
3603.68,0.592,1.89,0.016,1.3762333166337606
3603.69,0.516,1.777,0.017,1.0143405883566148
3603.79,0.542,1.741,0.016,1.486314911610272
3603.8,0.576,1.83,0.018,1.3635828274825423
3603.8,0.523,1.953,0.016,1.1446912207781255
3603.82,0.542,1.658,0.015,1.3130737799456105
3603.83,0.581,1.863,0.015,1.0657893129803977
3603.85,0.539,1.717,0.018,1.00996091014508
3603.87,0.597,1.701,0.018,1.06222496048671
3603.88,0.579,1.938,0.018,1.0607617705886718
3603.94,0.522,1.521,0.017,1.1602450973675178
3603.97,0.521,1.626,0.015,1.4064490287672062
3604.0,0.514,1.749,0.018,1.4370476732737711
3604.02,0.52,1.788,0.015,1.045145574767991
3604.05,0.547,1.688,0.018,1.0911859966911346
3604.09,0.565,1.69,0.016,1.3741554395089899
3604.16,0.504,1.569,0.015,1.1176015028753017
3604.19,0.541,1.908,0.015,1.4966236831712056
3604.2,0.558,1.785,0.016,1.409233831377823
3604.2,0.524,1.508,0.019,1.4085216126970614
3604.21,0.565,1.841,0.016,1.4993231992316716
3604.25,0.517,1.572,0.017,1.3736441454866304
3604.3,0.531,1.624,0.015,1.0841278968662045
3604.41,0.588,1.519,0.017,1.4265288671034688
3604.45,0.535,1.793,0.019,1.0845825632178405
3604.48,0.503,1.905,0.018,1.333170315158923
3604.5,0.541,1.988,0.017,1.0016357608790947
3604.57,0.561,1.524,0.016,1.412099821094521
3604.58,0.551,1.944,0.017,1.3528381258716007
3604.59,0.536,1.985,0.019,1.3687828857394124
3604.62,0.506,1.525,0.016,1.127916437548386
3604.64,0.527,1.667,0.018,1.4542235416452627
3604.65,0.561,1.528,0.016,1.0327250498813534
3604.68,0.504,1.891,0.017,1.4785680029028743
3604.71,0.538,1.606,0.018,1.2515988342397477
3604.72,0.558,1.929,0.016,1.084863659960943
3604.72,0.597,1.732,0.015,1.395836848787732
3604.85,0.5,1.85,0.016,1.2822722988401418
3604.89,0.563,1.866,0.015,1.2722782021763541
3604.9,0.581,1.718,0.015,1.1966187938474901
3604.95,0.574,1.664,0.015,1.264621550074801
3605.01,0.593,1.921,0.018,1.1948696561656296
3605.04,0.541,1.605,0.017,1.2712577111034602
3605.05,0.508,1.711,0.016,1.1072853152815074
3605.07,0.54,1.925,0.017,1.1208258032895801
3605.08,0.563,1.891,0.019,1.1358152636749113
3605.09,0.59,1.902,0.016,1.091671028548535
3605.11,0.534,1.996,0.018,1.2487083490936015
3605.13,0.563,1.996,0.018,1.3983826781758677
3605.18,0.554,1.934,0.017,1.172166039579862
3605.2,0.577,1.889,0.018,1.2004397939493525
3605.21,0.59,1.915,0.019,1.118602557957263
3605.27,0.514,1.572,0.017,1.2684074463336048
3605.28,0.503,1.892,0.017,1.0858130506812713
3605.35,0.513,1.529,0.019,1.2654451100350659
3605.35,0.563,1.781,0.017,1.36030454809573
3605.36,0.54,1.594,0.016,1.136977770055815
3605.38,0.501,1.821,0.015,1.2039880054313747
3605.38,0.581,1.871,0.016,1.1932259829269336
3605.41,0.538,1.706,0.015,1.1679150018444067
3605.42,0.5,1.635,0.016,1.1845124152782072
3605.44,0.54,1.971,0.016,1.1431935102104798
3605.45,0.541,1.921,0.015,1.0565469966866572
3605.45,0.535,1.613,0.019,1.1001528340820528
3605.46,0.503,1.568,0.018,1.3448617635423636
3605.57,0.586,1.607,0.015,1.3817105230237974
3605.63,0.563,1.987,0.015,1.4627232539668709
3605.63,0.566,1.825,0.015,1.0539522549894884
3605.64,0.548,1.928,0.018,1.235366697760093
3605.66,0.524,1.613,0.017,1.3961785531504858
3605.69,0.566,1.893,0.016,1.2094011459309457
3605.74,0.523,1.683,0.019,1.2969475811949052
3605.75,0.538,1.59,0.017,1.4529453216724126
3605.76,0.529,1.513,0.017,1.4016974462030545
3605.77,0.547,1.961,0.019,1.3550755387342734
3605.78,0.585,1.96,0.016,1.3725212944487026
3605.82,0.588,1.725,0.015,1.411297968876068
3605.83,0.516,1.959,0.019,1.0696173395533042
3605.85,0.541,1.945,0.018,1.4988765650484472
3605.85,0.598,1.677,0.019,1.4238510127624318
3605.88,0.523,1.935,0.019,1.1255459882321377
3605.9,0.535,1.558,0.016,1.047769894562701
3605.91,0.503,1.746,0.016,1.0359274934355416
3605.94,0.561,1.822,0.015,1.2385278655246275
3606.11,0.5,1.619,0.019,1.310684052938236
3606.12,0.575,1.779,0.018,1.1362818780249393
3606.16,0.558,1.846,0.018,1.1503585291163172
3606.22,0.566,1.928,0.017,1.141643405883477
3606.23,0.502,1.943,0.016,1.1306197701856124
3606.23,0.533,1.8,0.016,1.4647327645993664
3606.28,0.556,1.529,0.015,1.4482478164172996
3606.29,0.591,1.974,0.015,1.4036040031368942
3606.32,0.508,1.591,0.016,1.2104818792077023
3606.33,0.533,1.6,0.019,1.1624703277746578
3606.33,0.547,1.67,0.018,1.309702801657479
3606.39,0.505,1.597,0.017,1.1568785990337225
3606.41,0.536,1.777,0.019,1.114573617869007
3606.45,0.577,1.631,0.015,1.4538797332763118
3606.45,0.524,1.508,0.018,1.023766178463163
3606.46,0.577,1.513,0.019,1.0749287262386709
3606.52,0.543,1.707,0.018,1.1731756140031968
3606.56,0.585,1.529,0.017,1.3705370196351894
3606.65,0.556,1.54,0.018,1.094734490811525
3606.67,0.545,1.854,0.015,1.2791482770341212
3606.68,0.571,1.631,0.017,1.2517178267690807
3606.69,0.578,1.618,0.017,1.105010262079972
3606.69,0.5,1.622,0.018,1.2918401852075387
3606.82,0.54,1.779,0.016,1.2594315092883526
3606.86,0.562,1.551,0.018,1.1951619151668678
3606.86,0.538,1.957,0.018,1.447606783014967
3606.88,0.517,1.592,0.016,1.056515541646381
3606.89,0.567,1.982,0.019,1.3579686048767585
3606.94,0.582,1.601,0.018,1.0522160422787146
3606.96,0.583,1.972,0.016,1.0422546873621317
3606.97,0.546,1.578,0.015,1.3747575554345217
